time,flux
0.0,0.9999245985196515
0.03003003003003003,0.9995572856750133
0.06006006006006006,1.0002221748036138
0.09009009009009009,1.0003526434537908
0.12012012012012012,0.9994948535415923
0.15015015015015015,1.000539777101591
0.18018018018018017,1.0004681124721118
0.21021021021021022,0.9991086664095866
0.24024024024024024,1.0000948685250983
0.2702702702702703,0.9996787153253718
0.3003003003003003,1.0000273381431886
0.3303303303303303,0.9997412769585058
0.36036036036036034,1.0002285668698045
0.39039039039039036,1.0009064032528168
0.42042042042042044,0.9997091608732923
0.45045045045045046,1.0004224027241735
0.4804804804804805,0.9990584529558669
0.5105105105105106,0.9994989626419137
0.5405405405405406,0.999416994384142
0.5705705705705706,1.0000669039774626
0.6006006006006006,0.9997326721416063
0.6306306306306306,1.000448600341422
0.6606606606606606,0.9999887805737997
0.6906906906906907,0.9998144369096646
0.7207207207207207,0.9997111788574109
0.7507507507507507,0.9991609039077941
0.7807807807807807,0.9999470271997905
0.8108108108108109,0.9996408436253315
0.8408408408408409,0.9996837581342216
0.8708708708708709,1.0002081843539397
0.9009009009009009,0.9995006153491199
0.9309309309309309,1.000150466565553
0.960960960960961,0.9994732060127086
0.990990990990991,1.0015075596447525
1.021021021021021,1.0001212240837973
1.0510510510510511,1.0004005165968972
1.0810810810810811,0.9997575225112519
1.1111111111111112,1.0005853596672998
1.1411411411411412,1.000203999094368
1.1711711711711712,1.0002733441229823
1.2012012012012012,1.0014337987707556
1.2312312312312312,1.0003898254190828
1.2612612612612613,0.9996668528691439
1.2912912912912913,0.9991821488973638
1.3213213213213213,0.9996387233087143
1.3513513513513513,1.0004775137979216
1.3813813813813813,0.9999007055118834
1.4114114114114114,1.0001611021918464
1.4414414414414414,1.0000123881545677
1.4714714714714714,0.9997832893579309
1.5015015015015014,0.9996083665957082
1.5315315315315314,1.0010480817745147
1.5615615615615615,1.0006059443630464
1.5915915915915915,1.000790074747147
1.6216216216216217,0.9999175397872585
1.6516516516516517,1.0000274191044525
1.6816816816816818,0.999870822961246
1.7117117117117118,0.9991420503317319
1.7417417417417418,0.9996469355712223
1.7717717717717718,0.9998433340481067
1.8018018018018018,1.000029380736753
1.8318318318318318,1.0011326547305839
1.8618618618618619,1.0000252491671842
1.8918918918918919,1.0002144964569923
1.921921921921922,1.0002716597511974
1.951951951951952,1.000314256266151
1.981981981981982,0.9995807678110068
2.012012012012012,0.9998728651428579
2.042042042042042,0.9994976580646877
2.0720720720720722,0.9998790312142851
2.1021021021021022,0.9994943136451478
2.1321321321321323,0.9997651407089373
2.1621621621621623,1.0004989777803062
2.1921921921921923,0.999502998569339
2.2222222222222223,1.0003256975233599
2.2522522522522523,1.0001272187767696
2.2822822822822824,0.99907122900117
2.3123123123123124,0.999964305209805
2.3423423423423424,0.9993906509356271
2.3723723723723724,1.0002420136147472
2.4024024024024024,1.0004035062582626
2.4324324324324325,0.999110783853834
2.4624624624624625,1.000294265373773
2.4924924924924925,0.9987986404831041
2.5225225225225225,1.0002812860452752
2.5525525525525525,0.9994643346669053
2.5825825825825826,0.9993644319178291
2.6126126126126126,1.0004266680739087
2.6426426426426426,1.000236792643858
2.6726726726726726,1.000152583169682
2.7027027027027026,1.0001876930475313
2.7327327327327327,0.9990168301358606
2.7627627627627627,0.9999105868424226
2.7927927927927927,0.9991311209269909
2.8228228228228227,0.9997786010506722
2.8528528528528527,0.9995666314523138
2.8828828828828827,0.9999763030224512
2.9129129129129128,1.0003388103366417
2.942942942942943,0.9997282329435654
2.972972972972973,1.0004046716374166
3.003003003003003,0.9998150715150461
3.033033033033033,1.0001451191622028
3.063063063063063,0.9998347369110286
3.093093093093093,0.9998434597937986
3.123123123123123,0.9999303756592265
3.153153153153153,1.0002560585496962
3.183183183183183,1.000356584677936
3.2132132132132134,1.0002127218501877
3.2432432432432434,0.9993498942917509
3.2732732732732734,1.0000864353053451
3.3033033033033035,1.000596608765259
3.3333333333333335,1.0005682197577321
3.3633633633633635,0.9997887239671793
3.3933933933933935,0.9996270338842117
3.4234234234234235,0.9997002654462258
3.4534534534534536,1.0001545198439303
3.4834834834834836,1.000094259032295
3.5135135135135136,1.0008008250026608
3.5435435435435436,1.00034148873806
3.5735735735735736,1.0005145826243727
3.6036036036036037,1.000385773701061
3.6336336336336337,0.9999256349148932
3.6636636636636637,0.9996179603710099
3.6936936936936937,1.0001325539974968
3.7237237237237237,0.9993177437810594
3.7537537537537538,1.0001746466559431
3.7837837837837838,1.000075976027126
3.813813813813814,0.9994320657620115
3.843843843843844,1.0009467606825009
3.873873873873874,1.0001710273383844
3.903903903903904,0.9994031002969112
3.933933933933934,0.9993737913016351
3.963963963963964,1.000410209156165
3.993993993993994,1.0002307213958566
4.024024024024024,0.9998374932930282
4.054054054054054,0.9994946356985186
4.084084084084084,0.9995386520228204
4.114114114114114,0.9999382716826692
4.1441441441441444,0.999839841233429
4.1741741741741745,0.999764376427243
4.2042042042042045,1.0003863113366058
4.2342342342342345,0.999866911841889
4.2642642642642645,0.9995296127749631
4.2942942942942945,0.9995128047519433
4.324324324324325,1.0003028312320457
4.354354354354355,0.9998017852087506
4.384384384384385,0.9993783512081211
4.414414414414415,1.0002340294454763
4.444444444444445,0.99975012428208
4.474474474474475,1.0000872779703978
4.504504504504505,1.0007927427281196
4.534534534534535,1.0007812770386488
4.564564564564565,0.9998211009718696
4.594594594594595,1.0003034480866455
4.624624624624625,0.9997301406150383
4.654654654654655,1.000118216823961
4.684684684684685,0.9993920579327947
4.714714714714715,1.0001261526591771
4.744744744744745,0.9999012207417064
4.774774774774775,0.9997958023603656
4.804804804804805,1.000634474175688
4.834834834834835,0.9996327099605122
4.864864864864865,1.0008357110011847
4.894894894894895,1.0003222491862345
4.924924924924925,0.9994686239698702
4.954954954954955,1.0001972658938754
4.984984984984985,1.0005881342770797
5.015015015015015,1.0006707498244605
5.045045045045045,0.9998207375562137
5.075075075075075,1.000519672583689
5.105105105105105,0.9998353168333047
5.135135135135135,1.0002774894215716
5.165165165165165,0.9996794493951326
5.195195195195195,1.0002243320250335
5.225225225225225,0.9996850955627268
5.255255255255255,1.0000017582879008
5.285285285285285,1.0003907746505676
5.315315315315315,1.000466494943964
5.345345345345345,0.9995665446328665
5.375375375375375,1.0003864525270036
5.405405405405405,0.9992661883285356
5.435435435435435,1.0004603809231143
5.465465465465465,0.9991118850058571
5.495495495495495,0.9996379808085305
5.525525525525525,0.9997299815409697
5.555555555555555,1.000175716229649
5.585585585585585,1.0002659800847047
5.615615615615615,1.0002598824043452
5.645645645645645,0.9995991774370443
5.675675675675675,0.9994746779797522
5.7057057057057055,0.9998726316480162
5.7357357357357355,0.9996001671585244
5.7657657657657655,0.999564978868708
5.7957957957957955,0.9993748174072795
5.8258258258258255,1.0006883762389218
