time,flux
0.0,0.99999780430556
0.03003003003003003,0.9999165003701262
0.06006006006006006,0.9995438306738605
0.09009009009009009,0.9993721773094948
0.12012012012012012,0.9994877760078715
0.15015015015015015,0.9995352484754877
0.18018018018018017,1.00042851973623
0.21021021021021022,0.9999932607067304
0.24024024024024024,1.0003813315018593
0.2702702702702703,0.9998935679846073
0.3003003003003003,0.9992669462589319
0.3303303303303303,0.9999755031267888
0.36036036036036034,0.9997562722097122
0.39039039039039036,0.9996995518067949
0.42042042042042044,0.999941197576357
0.45045045045045046,1.0000004730775907
0.4804804804804805,0.9998802508897195
0.5105105105105106,0.9996435636153944
0.5405405405405406,0.9997931739071102
0.5705705705705706,1.0003315929530219
0.6006006006006006,1.0000248076047755
0.6306306306306306,1.000860716328788
0.6606606606606606,1.0003553134207717
0.6906906906906907,0.9996286497656343
0.7207207207207207,0.9997449390320884
0.7507507507507507,0.9999142775057974
0.7807807807807807,1.0002473863782406
0.8108108108108109,0.9996807552963619
0.8408408408408409,1.0008385579430419
0.8708708708708709,0.9998752901102027
0.9009009009009009,1.0002537217045528
0.9309309309309309,0.9992786983846375
0.960960960960961,0.9994265668895788
0.990990990990991,0.9998019158955489
1.021021021021021,1.000128238426932
1.0510510510510511,0.9998216069563315
1.0810810810810811,0.9995119480391765
1.1111111111111112,1.0009162349911889
1.1411411411411412,1.0000375550866893
1.1711711711711712,0.9989137670845314
1.2012012012012012,1.0004224568597313
1.2312312312312312,0.9998688810244137
1.2612612612612613,0.9999859261500906
1.2912912912912913,0.9997566502886138
1.3213213213213213,1.0002897122583934
1.3513513513513513,0.999344554495629
1.3813813813813813,1.0004692513767808
1.4114114114114114,0.9997984230303794
1.4414414414414414,0.999638478203168
1.4714714714714714,1.0003321029746344
1.5015015015015014,0.9995514387827604
1.5315315315315314,0.9999918315673485
1.5615615615615615,0.9998138452798735
1.5915915915915915,1.0006610693223743
1.6216216216216217,1.0000483937574378
1.6516516516516517,1.0002378178935851
1.6816816816816818,0.999897104264115
1.7117117117117118,0.9984913669254027
1.7417417417417418,1.0005525451094814
1.7717717717717718,0.9999906180561948
1.8018018018018018,1.000799533211443
1.8318318318318318,0.9996251647036838
1.8618618618618619,1.000424439921818
1.8918918918918919,1.0006812285810398
1.921921921921922,0.9999956928253032
1.951951951951952,0.9998146539353402
1.981981981981982,0.99997163775207
2.012012012012012,0.9999626783352753
2.042042042042042,0.9990092510468179
2.0720720720720722,0.9997846570873705
2.1021021021021022,0.9996405015092307
2.1321321321321323,0.9999920743968124
2.1621621621621623,1.0003398532649792
2.1921921921921923,1.000583159938573
2.2222222222222223,1.0001080877394721
2.2522522522522523,1.0000599681938998
2.2822822822822824,0.9994347922781355
2.3123123123123124,1.0006469119495234
2.3423423423423424,1.000309568974694
